,Food Name,Water (g),Energy (kal),Protein (g),lipid (g),Carbohydrate (g),Fiber (g),Ash (g),Ca (mg),Fe (mg),Mg (mg),P (mg),K (mg),Na (mg),Zn (mg),Se (µg),Cu (mg),Mn (mg),Vc (mg),Thiamin (mg),Riboflavin (mg),Niacin (mg),B6 (mg),"Folate,DFE (µg)",B12 (µg),"Va,RAE (µg)",Ve (mg),saturated (g),monounsaturated (g),polyunsaturated (g),trans (g),Cholesterol (mg),Caffeine (mg),phenolics (mg),pH,Plain Occurences,Cool Occurences,Warm Occurences,Cold Occurences,Heavy Cold Occurences,Heavy Warm Occurences,Hot Occurences,Heavy Hot Occurences,% Plain,% Cool,% Warm,% Cold,% Heavy Cold,% Heavy Warm,% Hot,% Heavy Hot,hot_cold_scale,Plain,Cold,Hot,Mode
215,Mytilide(dan cai),0.15618742490989188,0.40158371040723984,0.8819188191881918,0.09300000000000001,0.20491385462330514,0.2246616541353384,0.07214428857715431,0.13127090301003344,0.12833675564681724,0.21638924455825864,0.27072152653548004,0.0222184817370813,0.02009907631972754,0.1707379134860051,1.0,0.08008898776418243,0.11072056239015816,0.02962886597938144,1.491313101185594e-06,0.0015533980582524273,0.12648918958670394,0.08586732186732186,0.20584037558685447,0.527915,0.030405405405405407,0.147,0.006385288295766554,0.004741134079271761,0.004796163069544364,0.0,0.5576923076923077,0.0,0.0,0.5943181818181817,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
216,Aristichths(Yongyu),0.7659191029235083,0.11312217194570136,0.2822878228782288,0.022000000000000002,0.04791517993679274,0.0006954887218045112,0.013026052104208418,0.06856187290969899,0.008213552361396304,0.03329065300896287,0.1073345259391771,0.019272849688604612,0.0015635481707002425,0.01933842239185751,0.1614777916147779,0.006674082313681869,0.006151142355008787,0.010812371134020615,1.491313101185594e-06,0.0005339805825242719,0.08236505368436535,0.03670515970515971,0.02110172143974958,0.055825000000000014,0.028716216216216218,0.053,0.005321073579805462,0.009482268158543522,0.007194244604316546,0.0,0.12669683257918551,0.0,0.0,0.5454545454545454,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
217,Salmo playcephalus(Zunyu),0.7709251101321586,0.11199095022624435,0.34317343173431736,0.026000000000000002,0.0020389438270975637,0.029793233082706764,0.016032064128256515,0.028428093645484948,0.03862936344969202,0.05761843790012804,0.22301729278473464,0.0579027099814846,0.0028381237421951596,0.10941475826972011,0.16919883769198837,0.01890989988876529,0.005272407732864675,0.04344329896907216,2.982626202371188e-06,1.0,0.12262656272981326,0.10186486486486493,0.11644131455399062,0.07833,0.17398648648648649,0.071,0.013324500351190845,0.01834676654655794,0.020820623501199037,0.0,0.11538461538461539,0.0,0.0,0.5454545454545454,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
218,Black-bone chicken,0.7398878654385264,0.1255656108597285,0.4114391143911439,0.023,0.003058415740646345,0.00035714285714285714,0.012024048096192385,0.014214046822742474,0.02361396303901437,0.06530089628681178,0.1252236135957066,0.027183975761656286,0.001651271995459002,0.04071246819338423,0.06400996264009963,0.027808676307007785,0.0035149384885764497,0.0035587628865979388,7.45656550592797e-07,0.0009708737864077671,0.20885424327106927,0.10657248157248157,0.015900093896713603,0.07969999999999998,0.030010050675675668,0.0354,0.013834791307494201,0.009482268158543522,0.004796163069544364,0.0,0.1165158371040724,0.0,0.0006580538922155689,0.572386363636364,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
219,Pomegranates,0.7802362835402484,0.09389140271493213,0.030811808118081176,0.011699999999999999,0.19064124783362216,0.07518796992481203,0.006012024048096192,0.008361204013377926,0.0030800821355236136,0.015364916773367477,0.02146690518783542,0.019861976098299948,7.740337478714073e-05,0.008905852417302799,0.016995201328352007,0.01446051167964405,0.014059753954305799,0.04206185567010309,2.49794944448587e-06,0.0002572815533980582,0.008618914546256802,0.018427518427518427,0.0594679186228482,0.0,0.0,0.012,0.0012770576591533108,0.0014697515645742461,0.001894484412470024,0.0,0.0,0.0,0.00779940119760479,0.21249999999999997,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
220,Dark plum,0.1171405686824189,0.24773755656108598,0.12546125461254612,0.023,0.7809154857783667,0.6372180451127819,0.026052104208416835,0.027591973244147156,0.00513347022587269,0.17541613316261204,0.009540846750149075,0.013549907422992762,0.0004979617111306054,0.19465648854961834,0.012868410128684102,0.12903225806451613,0.02987697715289982,0.016494845360824743,2.6097979270747894e-06,0.0026213592233009712,0.06765700838358582,0.07490417690417692,0.08489383411580598,0.06889500000000001,0.009915540540540543,0.1424,0.007592852733967604,0.008504646311397685,0.018907194244604318,0.0006412676056338029,0.05503393665158371,0.0,0.1467260479041916,0.34659090909090906,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
221,"Dates, deglet noor ",0.20554665598718463,0.3190045248868778,0.045202952029520294,0.0039000000000000003,0.764909776735651,0.15037593984962405,0.016032064128256515,0.03260869565217391,0.010472279260780287,0.05505761843790013,0.03697078115682767,0.0552095606800202,5.1602249858093815e-05,0.007379134860050891,0.005479452054794521,0.052280311457174634,0.01845342706502636,0.0016494845360824743,1.938707031541272e-06,0.00032038834951456313,0.03747609942638624,0.04054054054054054,0.0297339593114241,0.0,0.0,0.001,0.00034054870910754957,0.0005689360895126113,0.00045563549160671456,0.0,0.0,0.0,0.0875748502994012,0.5965909090909091,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
222,"Longans, raw",0.828494193031638,0.06787330316742081,0.024169741697416973,0.001,0.15434804771128555,0.020676691729323307,0.04008016032064128,0.0008361204013377926,0.0013347022587268994,0.012804097311139564,0.012522361359570662,0.022386803568422823,0.0,0.001272264631043257,0.0014113740141137403,0.09788654060066741,0.03602811950790861,0.3463917525773196,1.1557676534188352e-06,0.000679611650485437,0.008824827180467716,0.0,0.029004694835680758,0.0,0.0,0.014323999999999983,0.0003503394844943916,0.00041785195018648484,0.0014031175059952038,0.0,0.0,0.0,0.006390718562874251,0.20454545454545453,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
223,"Litchis, raw",0.8185822987585103,0.0746606334841629,0.015313653136531364,0.0044,0.16851870730961363,0.02443609022556391,0.019038076152304607,0.004180602006688963,0.0031827515400410676,0.012804097311139564,0.018485390578413835,0.014391516579700387,2.5801124929046907e-05,0.00178117048346056,0.007537567455375677,0.004449388209121246,0.004393673110720562,0.2948453608247423,4.101111028260383e-07,0.0003155339805825243,0.01773790263274011,0.02457002457002457,0.02190923317683881,0.0,0.0,0.0014000000000000002,0.0010535725688014814,0.0018964536317087046,0.0031654676258992807,0.0,0.0,0.0,0.006831691616766467,0.4170454545454545,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
224,Lemons,0.8908690428514218,0.032805429864253395,0.02029520295202952,0.003,0.09501478234274646,0.05263157894736842,0.007374749498997991,0.021739130434782608,0.006160164271047227,0.010243277848911651,0.009540846750149075,0.011614206362565225,5.1602249858093815e-05,0.0015267175572519084,0.016645911166459103,0.025817575083426022,0.0468189806678383,0.21855670103092784,1.491313101185594e-06,9.70873786407767e-05,0.002941609060155906,0.019656019656019656,0.017214397496087636,0.0,0.0008445945945945946,0.003,0.000415043739224826,0.00017384158290663124,0.002134292565947242,0.0,0.0,0.0,0.009202095808383234,0.12499999999999997,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
225, scallions(welsh onoin),0.8993792551061274,0.03619909502262444,0.033763837638376384,0.0019,0.07482923845448057,0.04887218045112782,0.00501002004008016,0.06020066889632107,0.015195071868583161,0.02560819462227913,0.022063208109719738,0.02322841272513045,0.0004128179988647505,0.009923664122137405,0.00157741801577418,0.0022246941045606225,0.02899824253075571,0.0775257731958763,2.0505555141301916e-06,0.0003883495145631068,0.015443447565818504,0.014987714987714987,0.10015649452269171,0.0,0.04222972972972973,0.011000000000000001,0.00034054870910754957,0.0004267020671344585,0.0017745803357314147,0.0,0.0,0.0,0.003973053892215569,0.5681818181818181,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
226,"walnuts, glazed",0.06287545054064879,0.5656108597285068,0.15276752767527674,0.35710000000000003,0.48516668365786525,0.06766917293233082,0.031062124248496997,0.05936454849498328,0.01324435318275154,0.22499667093469922,0.18726296958855101,0.0195253324356169,0.01150730171835492,0.17989821882951657,0.00938148609381486,0.1468298109010011,1.0,0.0,8.638803966892847e-06,0.0014646116504854361,0.14516252390057358,0.10378869778869775,0.10413145539906107,0.0007049999999999999,0.011494932432432435,0.429168,0.03800310750697061,0.08466085087552942,0.5995203836930455,0.0,0.0,0.0,0.18744011976047903,0.4795454545454545,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
227,"Spices, fennel seed",0.08820584701641972,0.3902714932126697,0.2915129151291513,0.1487,0.5330818635946579,0.7481203007518796,0.09318637274549099,1.0,0.19034907597535933,0.49295774647887325,0.29039952295766247,0.14256859114627168,0.002270498993756128,0.09414758269720103,0.029652137816521363,0.12330367074527258,0.40730228471001767,0.0865979381443299,1.5211393632093057e-05,0.0017135922330097086,0.17796734813943227,0.11547911547911546,0.13626604068857595,0.0,0.0059121621621621625,0.0,0.005108230636613243,0.15661546241861052,0.04052757793764988,0.0,0.0,0.0,0.10889221556886228,0.5643977272727271,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
228,"dog,meat",0.7609130957148579,0.13122171945701358,0.30996309963099633,0.046,0.01835049444387807,0.0,0.008016032064128258,0.043478260869565216,0.0297741273100616,0.01792573623559539,0.06380441264162194,0.01178252819390675,0.0012229733216368233,0.08091603053435116,0.12229140722291407,0.01446051167964405,0.01054481546572935,0.013241237113402061,1.2676161360077549e-05,0.0009708737864077671,0.10295631710545669,0.05163882063882063,0.030792363067292623,0.07826999999999999,0.037214780405405386,0.027999999999999997,0.01702743545537748,0.02370567039635881,0.026378896882494004,0.0,0.07013574660633484,0.0,0.0,0.6022727272727272,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
229,Hairtail,0.7889467360833,0.12217194570135746,0.3247232472324723,0.042,0.0,0.0,0.01002004008016032,0.3603678929765886,0.011293634496919919,0.03841229193341869,0.16815742397137745,0.03038209055714526,0.0063573971825171575,0.05674300254452926,0.22092154420921542,0.006674082313681869,0.007029876977152899,0.0661030927835052,7.45656550592797e-07,0.0003883495145631068,0.04265333137226063,0.004914004914004914,0.042181784037558685,0.101,0.016047297297297296,0.0084,0.019865802524317314,0.024600164359314745,0.02310023980815346,0.0009913145539906104,0.058823529411764705,0.0,0.0,0.5681818181818181,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
230,"cured, ham",0.6526832198638366,0.19909502262443438,0.41088560885608855,0.09380000000000001,0.005301253950453665,0.0,0.06713426853707415,0.005852842809364548,0.010369609856262833,0.028169014084507043,0.14967203339296362,0.030129607810132974,0.018628412198771867,0.06157760814249364,0.11357409713574097,0.0,0.0,0.0,1.7970322869286407e-05,0.0009660194174757282,0.18876305339020444,0.11597051597051596,0.001564945226917058,0.026500000000000003,0.0016891891891891893,0.0064,0.03201157865610966,0.06267779252797269,0.03251798561151079,8.215962441314555e-05,0.07013574660633484,0.0,0.0,0.5454545454545454,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
231,"shrimp, raw",0.7854425310372447,0.09615384615384616,0.3708487084870849,0.0051,0.0,0.0,0.018036072144288578,0.05351170568561873,0.0053388090349075976,0.04481434058898848,0.12760882528324388,0.0222184817370813,0.003070333866556582,0.034096692111959294,0.08999584889995849,0.006674082313681869,0.0035149384885764497,0.02567835051546393,3.0911192304824416e-06,0.000647281553398058,0.06818532137078984,0.04487223587223587,0.03727881064162754,0.06509999999999995,0.022366807432432426,0.018577999999999997,0.0010748568631207033,0.0013591251027245716,0.0036450839328537165,4.6948356807511736e-06,0.18212669683257918,0.0,0.0,0.6306818181818181,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
232,Chinese torreya,0.029034841810172206,0.6097285067873304,0.2287822878228782,0.42,0.39249668671628096,0.19924812030075187,0.026052104208416835,0.00919732441471572,0.03901437371663244,0.2714468629961588,0.1073345259391771,0.0235650563878135,0.00012642551215232985,0.09312977099236643,0.034703196347031964,0.2580645161290323,0.08347978910369068,0.0410721649484536,1.1184848258891954e-06,0.0008737864077669903,0.020591263421091337,0.30157493857493833,0.11951330203442882,0.180395,0.0306081081081081,0.8704000000000001,0.05214652108209353,0.2860484227827296,0.6450839328537169,0.0,0.0,0.0,0.25772155688622755,0.5050795454545454,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
233,"Nuts, almonds",0.04415298358029636,0.6549773755656109,0.3902214022140221,0.4993,0.21969619736976245,0.2349624060150376,0.03206412825651303,0.2249163879598662,0.038090349075975354,0.34571062740076824,0.2868217054263566,0.06168995118666891,2.5801124929046907e-05,0.07938931297709924,0.0141137401411374,0.15795328142380421,0.21441124780316345,0.0,7.642979643576169e-06,0.005524271844660194,0.10642741579644066,0.03366093366093366,0.06885758998435054,0.0,0.0,0.5126,0.04046144350084073,0.49862507111701115,0.29565947242206236,1.7605633802816902e-05,0.0,0.0,0.005868263473053892,0.628545454545455,1,0,1,0,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1,0,1,Plain
234,"Tapioca, pearl, dry",0.11003203844613536,0.40497737556561086,0.0035055350553505533,0.0002,0.9041696401264144,0.016917293233082706,0.0027605210420841696,0.016722408026755852,0.0162217659137577,0.0012804097311139564,0.0041741204531902205,0.0009257700723783875,2.5801124929046907e-05,0.0030534351145038168,0.014702133665421337,0.013103448275862078,0.037768014059753906,0.0,1.491313101185594e-07,0.0,0.0,0.0019656019656019656,0.006259780907668232,0.0,0.0,0.0,5.321073579805462e-05,7.901890132119603e-05,7.194244604316547e-05,0.0,0.0,0.0,0.020624251497005988,0.5954545454545455,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,1,Hot
235,Barley malt flour,0.08219863836603926,0.4083710407239819,0.18966789667896677,0.0184,0.798246508308696,0.13345864661654133,0.02642084168336675,0.030936454849498328,0.04835728952772073,0.12419974391805377,0.1806797853309481,0.0188520451102508,0.000283812374219516,0.05241730279898219,0.036870900788709055,0.10106785317018926,0.1102636203866433,0.002474226804123711,1.1520393706658713e-05,0.0014951456310679611,0.16578908663038683,0.16093366093366093,0.0594679186228482,0.0,0.0008445945945945946,0.011399999999999999,0.0041078688036098165,0.004014160187116758,0.022853717026378895,0.0,0.0,0.0,0.008832335329341317,0.5681818181818181,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,1,Hot
236,Lamb,0.5954144973968762,0.3190045248868778,0.3055350553505535,0.2341,0.0,0.0,0.01002004008016032,0.013377926421404682,0.01591375770020534,0.026888604353393086,0.0936195587358378,0.018683723278909273,0.0015222663708137675,0.08676844783715014,0.18050062266500624,0.009454949944382642,0.005720562390158168,0.0,4.101111028260383e-06,0.0010194174757281553,0.17531989998529196,0.03194103194103194,0.028169014084507043,0.1155,0.0,0.004,0.10844347955643531,0.15171629053669636,0.04436450839328537,0.0011306924882629103,0.08257918552036199,0.0,0.0,0.5511363636363635,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,1,Hot
237,"Nectarines, raw",0.8769523428113737,0.049773755656108594,0.01955719557195572,0.0032,0.10755428687939647,0.03195488721804511,0.0033136272545090206,0.005016722408026756,0.0028747433264887066,0.011523687580025609,0.015503875968992248,0.016916344049823263,0.0,0.004325699745547074,0.0040963055209630546,0.007786429365962181,0.0017574692442882246,0.022268041237113404,1.2676161360077548e-06,0.00013106796116504855,0.03309310192675394,0.006142506142506142,0.00782472613458529,0.0,0.014358108108108109,0.0154,0.0002660536789902731,0.00139073266325305,0.002709832134292566,0.0,0.0,0.0,0.07979041916167665,0.3238636363636363,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,1,Hot
238,"Onions, raw",0.8921706047256709,0.04524886877828054,0.02029520295202952,0.001,0.09521867672545621,0.03195488721804511,0.00501002004008016,0.019230769230769232,0.0021560574948665296,0.012804097311139564,0.0172927847346452,0.012287493687931325,0.00010320449971618763,0.004325699745547074,0.03229555832295558,0.048943270300333706,0.053602811950790856,0.030515463917525774,1.715010066363433e-06,0.00013106796116504855,0.0034122665097808505,0.02948402948402948,0.0297339593114241,0.0,0.0,0.0004,0.00044697018070365884,0.00020544914343510965,0.000407673860911271,0.0,0.0,0.0,0.012649700598802395,0.484090909090909,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,1,Hot
239,Garlic sprouts,0.8900680816980377,0.0418552036199095,0.03874538745387454,0.004,0.08155775308390253,0.03383458646616541,0.006012024048096192,0.020066889632107024,0.008213552361396304,0.02176696542893726,0.01490757304710793,0.0141390338326881,0.00023995046184013623,0.0058524173027989825,0.0103777501037775,0.004449388209121246,0.012302284710017573,0.06597938144329897,4.101111028260383e-06,0.0003883495145631068,0.01764965436093543,0.022550368550368537,0.044528951486697964,0.05205,0.01984797297297297,0.016,0.0004288785305323202,0.000603388330488653,0.0024091127098321338,0.0015870070422535209,0.0611651583710407,0.0,0.008425149700598803,0.4483295454545454,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,1,Hot
240,Garlic stem,0.8189827793352022,0.06900452488687783,0.03690036900369004,0.001,0.15699867468651238,0.046992481203007516,0.0070140280561122245,0.01588628762541806,0.043121149897330596,0.03585147247119078,0.031007751937984496,0.013549907422992762,9.804427473037824e-05,0.02646310432569975,0.0178497301784973,0.0022246941045606225,0.027240773286467485,0.004123711340206186,1.491313101185594e-06,0.0003398058252427185,0.005883218120311812,0.02573710073710074,0.05297965571205007,0.03168999999999998,0.033783783783783786,0.0208,0.0004360087691292595,0.0001886971363550161,0.0013884892086330934,0.00031879107981220656,0.03645927601809953,0.0,0.0038413173652694613,0.5043295454545457,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,1,Hot
